SOUID,DATE,HUMIDITY,QUALITY
102402,19851226,86,0
102402,19851227,75,0
102402,19851228,97,0
102402,19851229,86,0
102402,19851230,74,0
102402,19851231,79,0
102402,19860101,74,0
102402,19860102,85,0
102402,19860103,76,0
102402,19860104,80,0
102402,19860105,73,0
102402,19860106,82,0
102402,19860107,75,0
102402,19860108,79,0
102402,19860109,95,0
102402,19860110,90,0
102402,19860111,93,0
102402,19860112,87,0
102402,19860113,90,0
102402,19860114,74,0
102402,19860115,80,0
102402,19860116,86,0
102402,19860117,77,0
102402,19860118,77,0
102402,19860119,64,0
102402,19860120,82,0
102402,19860121,94,0
102402,19860122,75,0
102402,19860123,95,0
102402,19860124,78,0
102402,19860125,89,0
102402,19860126,79,0
102402,19860127,82,0
102402,19860128,83,0
102402,19860129,82,0
102402,19860130,74,0
102402,19860131,69,0
102402,19860201,91,0
102402,19860202,89,0
102402,19860203,83,0
102402,19860204,80,0
102402,19860205,80,0
102402,19860206,81,0
102402,19860207,70,0
102402,19860208,60,0
102402,19860209,76,0
102402,19860210,75,0
102402,19860211,84,0
102402,19860212,76,0
102402,19860213,75,0
102402,19860214,81,0
102402,19860215,80,0
102402,19860216,76,0
102402,19860217,75,0
102402,19860218,90,0
102402,19860219,82,0
102402,19860220,75,0
102402,19860221,75,0
102402,19860222,86,0
102402,19860223,92,0
102402,19860224,79,0
102402,19860225,75,0
102402,19860226,70,0
102402,19860227,66,0
102402,19860228,69,0
102402,19860301,72,0
102402,19860302,68,0
102402,19860303,90,0
102402,19860304,80,0
102402,19860305,56,0
102402,19860306,75,0
102402,19860307,75,0
102402,19860308,83,0
102402,19860309,73,0
102402,19860310,83,0
102402,19860311,84,0
102402,19860312,82,0
102402,19860313,82,0
102402,19860314,78,0
102402,19860315,76,0
102402,19860316,81,0
102402,19860317,66,0
102402,19860318,72,0
102402,19860319,77,0
102402,19860320,73,0
102402,19860321,73,0
102402,19860322,69,0
102402,19860323,78,0
102402,19860324,93,0
102402,19860325,73,0
102402,19860326,70,0
102402,19860327,70,0
102402,19860328,80,0
102402,19860329,63,0
102402,19860330,68,0
102402,19860331,64,0
102402,19860401,49,0
102402,19860402,61,0
102402,19860403,81,0
102402,19860404,80,0
102402,19860405,93,0
102402,19860406,81,0
102402,19860407,59,0
102402,19860408,69,0
102402,19860409,75,0
102402,19860410,94,0
102402,19860411,78,0
102402,19860412,87,0
102402,19860413,58,0
102402,19860414,58,0
102402,19860415,55,0
102402,19860416,69,0
102402,19860417,93,0
102402,19860418,79,0
102402,19860419,79,0
102402,19860420,88,0
102402,19860421,60,0
102402,19860422,79,0
102402,19860423,71,0
102402,19860424,89,0
102402,19860425,74,0
102402,19860426,62,0
102402,19860427,81,0
102402,19860428,93,0
102402,19860429,95,0
102402,19860430,90,0
102402,19860501,76,0
102402,19860502,60,0
102402,19860503,52,0
102402,19860504,69,0
102402,19860505,82,0
102402,19860506,67,0
102402,19860507,68,0
102402,19860508,69,0
102402,19860509,65,0
102402,19860510,64,0
102402,19860511,84,0
102402,19860512,73,0
102402,19860513,65,0
102402,19860514,83,0
102402,19860515,92,0
102402,19860516,82,0
102402,19860517,72,0
102402,19860518,74,0
102402,19860519,85,0
102402,19860520,73,0
102402,19860521,78,0
102402,19860522,65,0
102402,19860523,71,0
102402,19860524,76,0
102402,19860525,55,0
102402,19860526,64,0
102402,19860527,70,0
102402,19860528,91,0
102402,19860529,86,0
102402,19860530,83,0
102402,19860531,75,0
102402,19860601,65,0
102402,19860602,91,0
102402,19860603,66,0
102402,19860604,89,0
102402,19860605,72,0
102402,19860606,68,0
102402,19860607,83,0
102402,19860608,64,0
102402,19860609,58,0
102402,19860610,59,0
102402,19860611,86,0
102402,19860612,89,0
102402,19860613,84,0
102402,19860614,80,0
102402,19860615,69,0
102402,19860616,73,0
102402,19860617,78,0
102402,19860618,74,0
102402,19860619,71,0
102402,19860620,70,0
102402,19860621,68,0
102402,19860622,67,0
102402,19860623,72,0
102402,19860624,72,0
102402,19860625,61,0
102402,19860626,55,0
102402,19860627,51,0
102402,19860628,54,0
102402,19860629,53,0
102402,19860630,55,0
102402,19860701,55,0
102402,19860702,54,0
102402,19860703,63,0
102402,19860704,71,0
102402,19860705,66,0
102402,19860706,85,0
102402,19860707,82,0
102402,19860708,91,0
102402,19860709,81,0
102402,19860710,73,0
102402,19860711,81,0
102402,19860712,78,0
102402,19860713,85,0
102402,19860714,61,0
102402,19860715,58,0
102402,19860716,53,0
102402,19860717,61,0
102402,19860718,92,0
102402,19860719,87,0
102402,19860720,72,0
102402,19860721,64,0
102402,19860722,70,0
102402,19860723,79,0
102402,19860724,83,0
102402,19860725,63,0
102402,19860726,72,0
102402,19860727,67,0
102402,19860728,63,0
102402,19860729,64,0
102402,19860730,72,0
102402,19860731,63,0
102402,19860801,77,0
102402,19860802,77,0
102402,19860803,68,0
102402,19860804,70,0
102402,19860805,87,0
102402,19860806,72,0
102402,19860807,64,0
102402,19860808,71,0
102402,19860809,72,0
102402,19860810,74,0
102402,19860811,73,0
102402,19860812,87,0
102402,19860813,77,0
102402,19860814,74,0
102402,19860815,75,0
102402,19860816,73,0
102402,19860817,75,0
102402,19860818,85,0
102402,19860819,90,0
102402,19860820,69,0
102402,19860821,64,0
102402,19860822,71,0
102402,19860823,86,0
102402,19860824,93,0
102402,19860825,73,0
102402,19860826,83,0
102402,19860827,64,0
102402,19860828,90,0
102402,19860829,75,0
102402,19860830,68,0
102402,19860831,63,0
102402,19860901,74,0
102402,19860902,62,0
102402,19860903,68,0
102402,19860904,68,0
102402,19860905,70,0
102402,19860906,70,0
102402,19860907,67,0
102402,19860908,76,0
102402,19860909,68,0
102402,19860910,74,0
102402,19860911,81,0
102402,19860912,78,0
102402,19860913,77,0
102402,19860914,91,0
102402,19860915,83,0
102402,19860916,74,0
102402,19860917,88,0
102402,19860918,90,0
102402,19860919,76,0
102402,19860920,86,0
102402,19860921,83,0
102402,19860922,90,0
102402,19860923,86,0
102402,19860924,82,0
102402,19860925,73,0
102402,19860926,62,0
102402,19860927,78,0
102402,19860928,67,0
102402,19860929,71,0
102402,19860930,74,0
102402,19861001,89,0
102402,19861002,83,0
102402,19861003,79,0
102402,19861004,82,0
102402,19861005,86,0
102402,19861006,90,0
102402,19861007,81,0
102402,19861008,83,0
102402,19861009,90,0
102402,19861010,83,0
102402,19861011,90,0
102402,19861012,86,0
102402,19861013,83,0
102402,19861014,89,0
102402,19861015,92,0
102402,19861016,95,0
102402,19861017,88,0
102402,19861018,88,0
102402,19861019,88,0
102402,19861020,88,0
102402,19861021,72,0
102402,19861022,80,0
102402,19861023,74,0
102402,19861024,83,0
102402,19861025,87,0
102402,19861026,80,0
102402,19861027,82,0
102402,19861028,90,0
102402,19861029,96,0
102402,19861030,86,0
102402,19861031,76,0
102402,19861101,76,0
102402,19861102,85,0
102402,19861103,76,0
102402,19861104,82,0
102402,19861105,82,0
102402,19861106,85,0
102402,19861107,84,0
102402,19861108,88,0
102402,19861109,78,0
102402,19861110,89,0
102402,19861111,86,0
102402,19861112,93,0
102402,19861113,96,0
102402,19861114,94,0
102402,19861115,80,0
102402,19861116,83,0
102402,19861117,93,0
102402,19861118,90,0
102402,19861119,88,0
102402,19861120,95,0
102402,19861121,89,0
102402,19861122,89,0
102402,19861123,89,0
102402,19861124,72,0
102402,19861125,85,0
102402,19861126,97,0
102402,19861127,77,0
102402,19861128,68,0
102402,19861129,87,0
102402,19861130,93,0
102402,19861201,91,0
102402,19861202,91,0
102402,19861203,93,0
102402,19861204,93,0
102402,19861205,95,0
102402,19861206,97,0
102402,19861207,98,0
102402,19861208,88,0
102402,19861209,99,0
102402,19861210,96,0
102402,19861211,85,0
102402,19861212,78,0
102402,19861213,85,0
102402,19861214,95,0
102402,19861215,82,0
102402,19861216,75,0
102402,19861217,85,0
102402,19861218,85,0
102402,19861219,91,0
102402,19861220,90,0
102402,19861221,86,0
102402,19861222,83,0
102402,19861223,81,0
102402,19861224,82,0
102402,19861225,85,0
102402,19861226,91,0
102402,19861227,81,0
102402,19861228,84,0
102402,19861229,81,0
102402,19861230,68,0
102402,19861231,63,0
102402,19870101,79,0
102402,19870102,81,0
102402,19870103,87,0
102402,19870104,72,0
102402,19870105,90,0
102402,19870106,92,0
102402,19870107,77,0
102402,19870108,83,0
102402,19870109,82,0
102402,19870110,92,0
102402,19870111,78,0
102402,19870112,76,0
102402,19870113,72,0
102402,19870114,81,0
102402,19870115,80,0
102402,19870116,84,0
102402,19870117,88,0
102402,19870118,89,0
102402,19870119,81,0
102402,19870120,82,0
102402,19870121,85,0
102402,19870122,91,0
102402,19870123,90,0
102402,19870124,91,0
102402,19870125,90,0
102402,19870126,90,0
102402,19870127,78,0
102402,19870128,90,0
102402,19870129,74,0
102402,19870130,69,0
102402,19870131,81,0
102402,19870201,93,0
102402,19870202,94,0
102402,19870203,89,0
102402,19870204,84,0
102402,19870205,92,0
102402,19870206,88,0
102402,19870207,90,0
102402,19870208,83,0
102402,19870209,79,0
102402,19870210,88,0
102402,19870211,91,0
102402,19870212,86,0
102402,19870213,85,0
102402,19870214,81,0
102402,19870215,79,0
102402,19870216,73,0
102402,19870217,89,0
102402,19870218,92,0
102402,19870219,85,0
102402,19870220,93,0
102402,19870221,90,0
102402,19870222,90,0
102402,19870223,80,0
102402,19870224,73,0
102402,19870225,81,0
102402,19870226,94,0
102402,19870227,91,0
102402,19870228,88,0
102402,19870301,86,0
102402,19870302,85,0
102402,19870303,87,0
102402,19870304,76,0
102402,19870305,74,0
102402,19870306,69,0
102402,19870307,66,0
102402,19870308,71,0
102402,19870309,71,0
102402,19870310,70,0
102402,19870311,64,0
102402,19870312,74,0
102402,19870313,79,0
102402,19870314,64,0
102402,19870315,65,0
102402,19870316,77,0
102402,19870317,75,0
102402,19870318,69,0
102402,19870319,80,0
102402,19870320,68,0
102402,19870321,55,0
102402,19870322,81,0
102402,19870323,70,0
102402,19870324,65,0
102402,19870325,76,0
102402,19870326,91,0
102402,19870327,74,0
102402,19870328,83,0
102402,19870329,74,0
102402,19870330,68,0
102402,19870331,70,0
102402,19870401,82,0
102402,19870402,72,0
102402,19870403,60,0
102402,19870404,58,0
102402,19870405,67,0
102402,19870406,65,0
102402,19870407,54,0
102402,19870408,94,0
102402,19870409,94,0
102402,19870410,89,0
102402,19870411,62,0
102402,19870412,70,0
102402,19870413,72,0
102402,19870414,66,0
102402,19870415,63,0
102402,19870416,60,0
102402,19870417,69,0
102402,19870418,64,0
102402,19870419,80,0
102402,19870420,89,0
102402,19870421,73,0
102402,19870422,64,0
102402,19870423,65,0
102402,19870424,53,0
102402,19870425,53,0
102402,19870426,70,0
102402,19870427,77,0
102402,19870428,50,0
102402,19870429,47,0
102402,19870430,67,0
102402,19870501,56,0
102402,19870502,61,0
102402,19870503,94,0
102402,19870504,90,0
102402,19870505,97,0
102402,19870506,94,0
102402,19870507,80,0
102402,19870508,66,0
102402,19870509,43,0
102402,19870510,71,0
102402,19870511,63,0
102402,19870512,70,0
102402,19870513,91,0
102402,19870514,61,0
102402,19870515,77,0
102402,19870516,85,0
102402,19870517,69,0
102402,19870518,72,0
102402,19870519,90,0
102402,19870520,87,0
102402,19870521,82,0
102402,19870522,76,0
102402,19870523,67,0
102402,19870524,63,0
102402,19870525,66,0
102402,19870526,51,0
102402,19870527,72,0
102402,19870528,85,0
102402,19870529,85,0
102402,19870530,71,0
102402,19870531,87,0
102402,19870601,83,0
102402,19870602,70,0
102402,19870603,87,0
102402,19870604,92,0
102402,19870605,78,0
102402,19870606,69,0
102402,19870607,95,0
102402,19870608,88,0
102402,19870609,80,0
102402,19870610,65,0
102402,19870611,57,0
102402,19870612,68,0
102402,19870613,70,0
102402,19870614,84,0
102402,19870615,92,0
102402,19870616,80,0
102402,19870617,79,0
102402,19870618,87,0
102402,19870619,89,0
102402,19870620,85,0
102402,19870621,84,0
102402,19870622,83,0
102402,19870623,79,0
102402,19870624,88,0
102402,19870625,69,0
102402,19870626,85,0
102402,19870627,77,0
102402,19870628,67,0
102402,19870629,66,0
102402,19870630,66,0
102402,19870701,84,0
102402,19870702,75,0
102402,19870703,79,0
102402,19870704,71,0
102402,19870705,68,0
102402,19870706,68,0
102402,19870707,71,0
102402,19870708,88,0
102402,19870709,73,0
102402,19870710,60,0
102402,19870711,64,0
102402,19870712,67,0
102402,19870713,68,0
102402,19870714,72,0
102402,19870715,74,0
102402,19870716,77,0
102402,19870717,68,0
102402,19870718,92,0
102402,19870719,86,0
102402,19870720,75,0
102402,19870721,62,0
102402,19870722,76,0
102402,19870723,82,0
102402,19870724,77,0
102402,19870725,78,0
102402,19870726,69,0
102402,19870727,74,0
102402,19870728,76,0
102402,19870729,76,0
102402,19870730,83,0
102402,19870731,78,0
102402,19870801,80,0
102402,19870802,89,0
102402,19870803,76,0
102402,19870804,87,0
102402,19870805,69,0
102402,19870806,62,0
102402,19870807,82,0
102402,19870808,70,0
102402,19870809,88,0
102402,19870810,73,0
102402,19870811,66,0
102402,19870812,72,0
102402,19870813,72,0
102402,19870814,66,0
102402,19870815,74,0
102402,19870816,63,0
102402,19870817,69,0
102402,19870818,80,0
102402,19870819,79,0
102402,19870820,69,0
102402,19870821,70,0
102402,19870822,73,0
102402,19870823,95,0
102402,19870824,89,0
102402,19870825,84,0
102402,19870826,71,0
102402,19870827,88,0
102402,19870828,80,0
102402,19870829,74,0
102402,19870830,76,0
102402,19870831,71,0
102402,19870901,75,0
102402,19870902,77,0
102402,19870903,80,0
102402,19870904,86,0
102402,19870905,85,0
102402,19870906,77,0
102402,19870907,70,0
102402,19870908,86,0
102402,19870909,76,0
102402,19870910,72,0
102402,19870911,78,0
102402,19870912,73,0
102402,19870913,63,0
102402,19870914,64,0
102402,19870915,77,0
102402,19870916,80,0
102402,19870917,82,0
102402,19870918,77,0
102402,19870919,86,0
102402,19870920,69,0
102402,19870921,76,0
102402,19870922,73,0
102402,19870923,81,0
102402,19870924,78,0
102402,19870925,82,0
102402,19870926,96,0
102402,19870927,79,0
102402,19870928,67,0
102402,19870929,66,0
102402,19870930,65,0
102402,19871001,86,0
102402,19871002,85,0
102402,19871003,83,0
102402,19871004,88,0
102402,19871005,92,0
102402,19871006,68,0
102402,19871007,78,0
102402,19871008,77,0
102402,19871009,74,0
102402,19871010,52,0
102402,19871011,77,0
102402,19871012,85,0
102402,19871013,83,0
102402,19871014,88,0
102402,19871015,91,0
102402,19871016,76,0
102402,19871017,89,0
102402,19871018,84,0
102402,19871019,89,0
102402,19871020,91,0
102402,19871021,84,0
102402,19871022,92,0
102402,19871023,91,0
102402,19871024,89,0
102402,19871025,90,0
102402,19871026,94,0
102402,19871027,90,0
102402,19871028,91,0
102402,19871029,94,0
102402,19871030,95,0
102402,19871031,91,0
102402,19871101,89,0
102402,19871102,90,0
102402,19871103,84,0
102402,19871104,79,0
102402,19871105,86,0
102402,19871106,89,0
102402,19871107,96,0
102402,19871108,91,0
102402,19871109,93,0
102402,19871110,95,0
102402,19871111,85,0
102402,19871112,88,0
102402,19871113,91,0
102402,19871114,76,0
102402,19871115,79,0
102402,19871116,86,0
102402,19871117,77,0
102402,19871118,76,0
102402,19871119,83,0
102402,19871120,86,0
102402,19871121,91,0
102402,19871122,91,0
102402,19871123,87,0
102402,19871124,83,0
102402,19871125,85,0
102402,19871126,93,0
102402,19871127,86,0
102402,19871128,87,0
102402,19871129,86,0
102402,19871130,88,0
102402,19871201,88,0
102402,19871202,80,0
102402,19871203,78,0
102402,19871204,89,0
102402,19871205,88,0
102402,19871206,97,0
102402,19871207,92,0
102402,19871208,78,0
102402,19871209,80,0
102402,19871210,79,0
102402,19871211,86,0
102402,19871212,87,0
102402,19871213,82,0
102402,19871214,92,0
102402,19871215,95,0
102402,19871216,96,0
102402,19871217,80,0
102402,19871218,89,0
102402,19871219,84,0
102402,19871220,89,0
102402,19871221,89,0
102402,19871222,99,0
102402,19871223,90,0
102402,19871224,96,0
102402,19871225,95,0
102402,19871226,93,0
102402,19871227,84,0
102402,19871228,81,0
102402,19871229,99,0
102402,19871230,88,0
102402,19871231,90,0
102402,19880101,94,0
102402,19880102,76,0
102402,19880103,66,0
102402,19880104,88,0
102402,19880105,72,0
102402,19880106,79,0
102402,19880107,76,0
102402,19880108,78,0
102402,19880109,85,0
102402,19880110,86,0
102402,19880111,94,0
102402,19880112,92,0
102402,19880113,90,0
102402,19880114,91,0
102402,19880115,87,0
102402,19880116,96,0
102402,19880117,98,0
102402,19880118,96,0
102402,19880119,96,0
102402,19880120,96,0
102402,19880121,94,0
102402,19880122,78,0
102402,19880123,70,0
102402,19880124,78,0
102402,19880125,85,0
102402,19880126,70,0
102402,19880127,79,0
102402,19880128,78,0
102402,19880129,90,0
102402,19880130,86,0
102402,19880131,84,0
102402,19880201,84,0
102402,19880202,77,0
102402,19880203,57,0
102402,19880204,70,0
102402,19880205,85,0
102402,19880206,83,0
102402,19880207,97,0
102402,19880208,77,0
102402,19880209,77,0
102402,19880210,79,0
102402,19880211,81,0
102402,19880212,90,0
102402,19880213,74,0
102402,19880214,64,0
102402,19880215,84,0
102402,19880216,95,0
102402,19880217,78,0
102402,19880218,72,0
102402,19880219,78,0
102402,19880220,76,0
102402,19880221,74,0
102402,19880222,83,0
102402,19880223,76,0
102402,19880224,79,0
102402,19880225,75,0
102402,19880226,88,0
102402,19880227,91,0
102402,19880228,88,0
102402,19880229,80,0
102402,19880301,78,0
102402,19880302,73,0
102402,19880303,67,0
102402,19880304,73,0
102402,19880305,88,0
102402,19880306,77,0
102402,19880307,89,0
102402,19880308,75,0
102402,19880309,72,0
102402,19880310,68,0
102402,19880311,90,0
102402,19880312,89,0
102402,19880313,75,0
102402,19880314,70,0
102402,19880315,58,0
102402,19880316,76,0
102402,19880317,87,0
102402,19880318,90,0
102402,19880319,83,0
102402,19880320,82,0
102402,19880321,94,0
102402,19880322,89,0
102402,19880323,86,0
102402,19880324,88,0
102402,19880325,85,0
102402,19880326,81,0
102402,19880327,81,0
102402,19880328,91,0
102402,19880329,65,0
102402,19880330,72,0
102402,19880331,92,0
102402,19880401,80,0
102402,19880402,68,0
102402,19880403,69,0
102402,19880404,74,0
102402,19880405,76,0
102402,19880406,72,0
102402,19880407,76,0
102402,19880408,84,0
102402,19880409,82,0
102402,19880410,77,0
102402,19880411,67,0
102402,19880412,69,0
102402,19880413,91,0
102402,19880414,51,0
102402,19880415,62,0
102402,19880416,60,0
102402,19880417,83,0
102402,19880418,66,0
102402,19880419,53,0
102402,19880420,85,0
102402,19880421,66,0
102402,19880422,62,0
102402,19880423,55,0
102402,19880424,50,0
102402,19880425,45,0
102402,19880426,46,0
102402,19880427,60,0
102402,19880428,81,0
102402,19880429,74,0
102402,19880430,66,0
102402,19880501,62,0
102402,19880502,54,0
102402,19880503,77,0
102402,19880504,77,0
102402,19880505,72,0
102402,19880506,56,0
102402,19880507,62,0
102402,19880508,67,0
102402,19880509,76,0
102402,19880510,92,0
102402,19880511,61,0
102402,19880512,52,0
102402,19880513,59,0
102402,19880514,60,0
102402,19880515,71,0
102402,19880516,81,0
102402,19880517,83,0
102402,19880518,79,0
102402,19880519,79,0
102402,19880520,76,0
102402,19880521,60,0
102402,19880522,52,0
102402,19880523,53,0
102402,19880524,71,0
102402,19880525,55,0
102402,19880526,56,0
102402,19880527,73,0
102402,19880528,66,0
102402,19880529,75,0
102402,19880530,74,0
102402,19880531,75,0
102402,19880601,81,0
102402,19880602,74,0
102402,19880603,70,0
102402,19880604,94,0
102402,19880605,96,0
102402,19880606,96,0
102402,19880607,82,0
102402,19880608,71,0
102402,19880609,66,0
102402,19880610,69,0
102402,19880611,81,0
102402,19880612,82,0
102402,19880613,79,0
102402,19880614,60,0
102402,19880615,69,0
102402,19880616,74,0
102402,19880617,58,0
102402,19880618,51,0
102402,19880619,61,0
102402,19880620,60,0
102402,19880621,63,0
102402,19880622,67,0
102402,19880623,59,0
102402,19880624,57,0
102402,19880625,65,0
102402,19880626,70,0
102402,19880627,71,0
102402,19880628,77,0
102402,19880629,71,0
102402,19880630,73,0
102402,19880701,81,0
102402,19880702,69,0
102402,19880703,83,0
102402,19880704,80,0
102402,19880705,66,0
102402,19880706,76,0
102402,19880707,75,0
102402,19880708,77,0
102402,19880709,65,0
102402,19880710,64,0
102402,19880711,63,0
102402,19880712,82,0
102402,19880713,77,0
102402,19880714,58,0
102402,19880715,78,0
102402,19880716,79,0
102402,19880717,74,0
102402,19880718,67,0
102402,19880719,63,0
102402,19880720,57,0
102402,19880721,59,0
102402,19880722,72,0
102402,19880723,65,0
102402,19880724,90,0
102402,19880725,61,0
102402,19880726,63,0
102402,19880727,95,0
102402,19880728,73,0
102402,19880729,82,0
102402,19880730,69,0
102402,19880731,65,0
102402,19880801,77,0
102402,19880802,66,0
102402,19880803,89,0
102402,19880804,87,0
102402,19880805,69,0
102402,19880806,62,0
102402,19880807,66,0
102402,19880808,67,0
102402,19880809,72,0
102402,19880810,67,0
102402,19880811,75,0
102402,19880812,80,0
102402,19880813,77,0
102402,19880814,70,0
102402,19880815,68,0
102402,19880816,80,0
102402,19880817,67,0
102402,19880818,65,0
102402,19880819,66,0
102402,19880820,91,0
102402,19880821,80,0
102402,19880822,80,0
102402,19880823,84,0
102402,19880824,74,0
102402,19880825,80,0
102402,19880826,74,0
102402,19880827,88,0
102402,19880828,77,0
102402,19880829,90,0
102402,19880830,74,0
102402,19880831,80,0
102402,19880901,79,0
102402,19880902,88,0
102402,19880903,79,0
102402,19880904,77,0
102402,19880905,71,0
102402,19880906,73,0
102402,19880907,60,0
102402,19880908,70,0
102402,19880909,80,0
102402,19880910,79,0
102402,19880911,73,0
102402,19880912,74,0
102402,19880913,84,0
102402,19880914,87,0
102402,19880915,93,0
102402,19880916,80,0
102402,19880917,84,0
102402,19880918,84,0
102402,19880919,80,0
102402,19880920,81,0
102402,19880921,82,0
102402,19880922,83,0
102402,19880923,73,0
102402,19880924,72,0
102402,19880925,72,0
102402,19880926,73,0
102402,19880927,85,0
102402,19880928,79,0
102402,19880929,74,0
102402,19880930,86,0
102402,19881001,85,0
102402,19881002,81,0
102402,19881003,83,0
102402,19881004,90,0
102402,19881005,96,0
102402,19881006,87,0
102402,19881007,75,0
102402,19881008,80,0
102402,19881009,61,0
102402,19881010,93,0
102402,19881011,92,0
102402,19881012,94,0
102402,19881013,85,0
102402,19881014,86,0
102402,19881015,88,0
102402,19881016,92,0
102402,19881017,95,0
102402,19881018,87,0
102402,19881019,93,0
102402,19881020,91,0
102402,19881021,79,0
102402,19881022,80,0
102402,19881023,76,0
102402,19881024,92,0
102402,19881025,86,0
102402,19881026,90,0
102402,19881027,92,0
102402,19881028,87,0
102402,19881029,96,0
102402,19881030,67,0
102402,19881031,69,0
102402,19881101,82,0
102402,19881102,80,0
102402,19881103,74,0
102402,19881104,68,0
102402,19881105,85,0
102402,19881106,95,0
102402,19881107,93,0
102402,19881108,84,0
102402,19881109,88,0
102402,19881110,85,0
102402,19881111,88,0
102402,19881112,96,0
102402,19881113,95,0
102402,19881114,84,0
102402,19881115,90,0
102402,19881116,80,0
102402,19881117,92,0
102402,19881118,97,0
102402,19881119,77,0
102402,19881120,88,0
102402,19881121,86,0
102402,19881122,78,0
102402,19881123,85,0
102402,19881124,78,0
102402,19881125,79,0
102402,19881126,91,0
102402,19881127,90,0
102402,19881128,82,0
102402,19881129,81,0
102402,19881130,94,0
102402,19881201,96,0
102402,19881202,95,0
102402,19881203,93,0
102402,19881204,88,0
102402,19881205,82,0
102402,19881206,84,0
102402,19881207,82,0
102402,19881208,87,0
102402,19881209,95,0
102402,19881210,96,0
102402,19881211,93,0
102402,19881212,88,0
102402,19881213,90,0
102402,19881214,87,0
102402,19881215,87,0
102402,19881216,71,0
102402,19881217,80,0
102402,19881218,88,0
102402,19881219,77,0
102402,19881220,87,0
102402,19881221,87,0
102402,19881222,83,0
102402,19881223,88,0
102402,19881224,70,0
102402,19881225,82,0
102402,19881226,94,0
102402,19881227,85,0
102402,19881228,93,0
102402,19881229,94,0
102402,19881230,92,0
102402,19881231,92,0
102402,19890101,86,0
102402,19890102,82,0
102402,19890103,86,0
102402,19890104,90,0
102402,19890105,87,0
102402,19890106,86,0
102402,19890107,87,0
102402,19890108,92,0
102402,19890109,95,0
102402,19890110,89,0
102402,19890111,96,0
102402,19890112,92,0
102402,19890113,80,0
102402,19890114,98,0
102402,19890115,95,0
102402,19890116,93,0
102402,19890117,90,0
102402,19890118,86,0
102402,19890119,84,0
102402,19890120,89,0
102402,19890121,91,0
102402,19890122,94,0
102402,19890123,87,0
102402,19890124,83,0
102402,19890125,91,0
102402,19890126,92,0
102402,19890127,93,0
102402,19890128,84,0
102402,19890129,95,0
102402,19890130,94,0
102402,19890131,91,0
102402,19890201,89,0
102402,19890202,98,0
102402,19890203,97,0
102402,19890204,91,0
102402,19890205,86,0
102402,19890206,78,0
102402,19890207,99,0
102402,19890208,97,0
102402,19890209,99,0
102402,19890210,97,0
102402,19890211,94,0
102402,19890212,88,0
102402,19890213,77,0
102402,19890214,86,0
102402,19890215,56,0
102402,19890216,86,0
102402,19890217,81,0
102402,19890218,87,0
102402,19890219,67,0
102402,19890220,86,0
102402,19890221,96,0
102402,19890222,97,0
102402,19890223,96,0
102402,19890224,85,0
102402,19890225,73,0
102402,19890226,64,0
102402,19890227,90,0
102402,19890228,90,0
102402,19890301,62,0
102402,19890302,70,0
102402,19890303,80,0
102402,19890304,83,0
102402,19890305,70,0
102402,19890306,74,0
102402,19890307,64,0
102402,19890308,73,0
102402,19890309,65,0
102402,19890310,74,0
102402,19890311,68,0
102402,19890312,72,0
102402,19890313,79,0
102402,19890314,65,0
102402,19890315,82,0
102402,19890316,92,0
102402,19890317,89,0
102402,19890318,92,0
102402,19890319,79,0
102402,19890320,66,0
102402,19890321,63,0
102402,19890322,74,0
102402,19890323,73,0
102402,19890324,76,0
102402,19890325,65,0
102402,19890326,67,0
102402,19890327,65,0
102402,19890328,64,0
102402,19890329,61,0
102402,19890330,58,0
102402,19890331,61,0
102402,19890401,85,0
102402,19890402,81,0
102402,19890403,84,0
102402,19890404,87,0
102402,19890405,74,0
102402,19890406,62,0
102402,19890407,58,0
102402,19890408,75,0
102402,19890409,70,0
102402,19890410,82,0
102402,19890411,70,0
102402,19890412,70,0
102402,19890413,94,0
102402,19890414,95,0
102402,19890415,84,0
102402,19890416,79,0
102402,19890417,95,0
102402,19890418,87,0
102402,19890419,85,0
102402,19890420,84,0
102402,19890421,92,0
102402,19890422,73,0
102402,19890423,79,0
102402,19890424,62,0
102402,19890425,72,0
102402,19890426,76,0
102402,19890427,87,0
102402,19890428,84,0
102402,19890429,72,0
102402,19890430,77,0
102402,19890501,65,0
102402,19890502,58,0
102402,19890503,63,0
102402,19890504,64,0
102402,19890505,59,0
102402,19890506,57,0
102402,19890507,44,0
102402,19890508,47,0
102402,19890509,58,0
102402,19890510,88,0
102402,19890511,82,0
102402,19890512,76,0
102402,19890513,82,0
102402,19890514,84,0
102402,19890515,68,0
102402,19890516,57,0
102402,19890517,64,0
102402,19890518,52,0
102402,19890519,65,0
102402,19890520,58,0
102402,19890521,51,0
102402,19890522,53,0
102402,19890523,51,0
102402,19890524,47,0
102402,19890525,47,0
102402,19890526,52,0
102402,19890527,60,0
102402,19890528,66,0
102402,19890529,79,0
102402,19890530,83,0
102402,19890531,83,0
102402,19890601,77,0
102402,19890602,72,0
102402,19890603,85,0
102402,19890604,71,0
102402,19890605,64,0
102402,19890606,61,0
102402,19890607,73,0
102402,19890608,55,0
102402,19890609,58,0
102402,19890610,68,0
102402,19890611,67,0
102402,19890612,70,0
102402,19890613,59,0
102402,19890614,54,0
102402,19890615,51,0
102402,19890616,53,0
102402,19890617,52,0
